time,option_idx,nu,mid_price,trade_dir,trade_price,z_i,vega_i
3.696e-05,8,0.02245833190601349,0.5846686651665949,1,0.606643442423948,854931.759346969,1.24739
3.7319999999999995e-05,12,0.02246339307931022,0.2159273353304801,1,0.34270839137961573,2314214.833191395,1.054
3.756e-05,1,0.02246772339813497,2.1083398406267113,1,2.148666203007211,237147.77626530197,0.466047
3.8039999999999995e-05,7,0.022454004879283253,1.563960966789501,1,1.5928940508215803,319680.8306586704,0.645607
3.8639999999999996e-05,9,0.02249671416418256,0.716417428068559,-1,0.7006919345708703,697905.8636654854,1.05649
3.984e-05,10,0.022458335617083627,0.8275569364533972,1,0.8520172855360185,604094.5528794167,0.921681
4.044e-05,19,0.02246173285843873,0.3520943417070615,-1,0.33667739078130376,1419744.6731179864,0.639898
4.056e-05,9,0.022448271440488853,0.716246726156219,-1,0.69950486082982,697905.8636654854,1.05649
4.068e-05,11,0.02245010341786261,1.0141548205364135,-1,0.9924386172085129,492960.52372126037,0.752216
4.0919999999999994e-05,13,0.022443896685544546,0.33165990597698336,-1,0.29292564750967376,1506745.7005011437,0.967756
4.128e-05,10,0.02241576822350759,0.8274259745886059,-1,0.807688577338432,604094.5528794167,0.921681
4.1519999999999995e-05,17,0.022421533592163083,0.12812716922008865,-1,0.09882213247620114,3897146.5093258717,0.656386
4.2119999999999997e-05,14,0.022443182545559066,0.43568457389112586,1,0.4505496646541087,1147181.0320499437,0.878186
4.2959999999999995e-05,6,0.022411990633284744,1.4067474705189245,1,1.4067837440706958,355373.6042701692,0.7578
4.3079999999999994e-05,3,0.02241694486406555,2.266793720667853,1,2.3220700283341253,220563.58407001573,0.455707
4.332e-05,7,0.022405214694903197,1.563855804532257,-1,1.5581765547204809,319680.8306586704,0.645607
4.416e-05,0,0.02240022719031084,2.056152742534663,1,2.0680544756450754,243156.3641315184,0.412252
4.4519999999999994e-05,4,0.02240255254691848,1.215774369599989,1,1.21811425023775,411160.5417451298,0.909136
4.4519999999999994e-05,10,0.02240255254691848,0.8273852902506197,-1,0.8233865410087511,604094.5528794167,0.921681
4.463999999999999e-05,5,0.022394991365327424,1.3167877531656804,1,1.3257185631482233,379627.66118990496,0.833947
4.5119999999999995e-05,4,0.022357569040502404,1.2156376843697272,1,1.230723015263544,411160.5417451298,0.909136
4.548e-05,12,0.022336688257793693,0.21548118647059314,1,0.3026699870678082,2314214.833191395,1.054
4.56e-05,3,0.022332116257427377,2.2666645031880353,-1,2.2007976368773186,220563.58407001573,0.455707
4.6559999999999995e-05,2,0.022329010640179597,2.1616294980286406,1,2.178056924031559,231278.0424626486,0.473691
4.6559999999999995e-05,13,0.022329010640179597,0.3312883614533627,-1,0.30733405140506687,1506745.7005011437,0.967756
4.692e-05,10,0.02233468617294819,0.8271761749453086,1,0.8568740875260819,604094.5528794167,0.921681
4.824e-05,15,0.02238546185859094,0.6170606479730578,1,0.6175354192751102,809919.8989219966,0.74383
4.9439999999999994e-05,13,0.022399617441975182,0.33151681860686516,-1,0.319329374477862,1506745.7005011437,0.967756
4.968e-05,12,0.0223832859255327,0.21564541139863858,-1,0.1697430888961704,2314214.833191395,1.054
4.968e-05,14,0.0223832859255327,0.4355089002263044,1,0.44684276209650203,1147181.0320499437,0.878186
5.0759999999999995e-05,11,0.022355100006714635,1.0139160928520219,-1,0.945561503026632,492960.52372126037,0.752216
5.0879999999999994e-05,5,0.022361019435129192,1.3166930601337499,1,1.3567519359920774,379627.66118990496,0.833947
5.112e-05,14,0.022340625088588258,0.43538363485069864,1,0.5060925225654885,1147181.0320499437,0.878186
5.171999999999999e-05,3,0.022360623596117818,2.266707955101877,-1,2.258545810164131,220563.58407001573,0.455707
5.2199999999999995e-05,10,0.022364127674714605,0.8272669314204572,-1,0.8105977531001757,604094.5528794167,0.921681
5.243999999999999e-05,17,0.022362109530271405,0.1279968384289751,-1,0.11677825846373215,3897146.5093258717,0.656386
5.3039999999999994e-05,7,0.0223385679253932,1.563711969025354,-1,1.5579749663066578,319680.8306586704,0.645607
5.387999999999999e-05,15,0.022342003937826427,0.6169525691662846,1,0.6341622105532565,809919.8989219966,0.74383
5.4e-05,6,0.0223371628147465,1.4065579263504904,1,1.411933487099217,355373.6042701692,0.7578
5.4239999999999996e-05,15,0.022332454721602543,0.616928806412245,-1,0.6050419386893825,809919.8989219966,0.74383
5.472e-05,11,0.022329808158557417,1.0138524532115674,-1,0.9529156044923641,492960.52372126037,0.752216
5.4959999999999996e-05,7,0.022357004192041056,1.5637517791898783,-1,1.5454189391579642,319680.8306586704,0.645607
5.519999999999999e-05,7,0.02237062617120424,1.5637811831282833,-1,1.5472405649526475,319680.8306586704,0.645607
5.591999999999999e-05,1,0.022414174162492986,2.108256543030804,-1,2.106810354033246,237147.77626530197,0.466047
5.6399999999999995e-05,18,0.022413566027686228,0.20350786303290072,1,0.208322147918925,2454565.9836427723,0.673174
5.6399999999999995e-05,19,0.022413566027686228,0.35199145951422234,1,0.38482606237775796,1419744.6731179864,0.639898
5.7239999999999994e-05,11,0.02238082709718851,1.0139807907304794,-1,0.9862428773892364,492960.52372126037,0.752216
5.7839999999999995e-05,6,0.022354034511974118,1.4066006912434132,1,1.4174263280652706,355373.6042701692,0.7578
5.8439999999999996e-05,11,0.022371252441743355,1.0139567169600137,1,1.0524763939913362,492960.52372126037,0.752216
5.9159999999999996e-05,13,0.022363853240417345,0.331401144123802,-1,0.32637308552424354,1506745.7005011437,0.967756
6.035999999999999e-05,15,0.02231540094849325,0.6168863562965534,-1,0.5782907304538383,809919.8989219966,0.74383
6.0719999999999995e-05,3,0.022334457643654198,2.266668073058358,-1,2.2624993550577157,220563.58407001573,0.455707
6.144e-05,10,0.022320573255711615,0.8271326492087954,-1,0.8037370723662078,604094.5528794167,0.921681
6.167999999999999e-05,0,0.022344838830209105,2.0560764127939586,-1,2.054826925741157,243156.3641315184,0.412252
6.24e-05,0,0.022385888722585366,2.0561329920015745,-1,2.0561298368611536,243156.3641315184,0.412252
6.288e-05,4,0.02241056977872937,1.2157987160529737,-1,1.198785905493157,411160.5417451298,0.909136
6.384e-05,8,0.022476098391015754,0.584742591499292,-1,0.5686207515060948,854931.759346969,1.24739
6.528e-05,11,0.02244787629071325,1.0141492299266117,1,1.0491542005212267,492960.52372126037,0.752216
6.683999999999999e-05,12,0.022408500596627853,0.2157342046063506,1,0.23321423174324135,2314214.833191395,1.054
6.72e-05,19,0.022392274639777054,0.3519459468326469,-1,0.34801085270099086,1419744.6731179864,0.639898
6.936e-05,19,0.02243077373499259,0.3520282270866084,-1,0.3466947751426426,1419744.6731179864,0.639898
7.02e-05,10,0.02240063262030848,0.8273793787761278,-1,0.7884675682349503,604094.5528794167,0.921681
7.055999999999999e-05,14,0.02239466522680239,0.4355422931927825,-1,0.391702134499836,1147181.0320499437,0.878186
7.08e-05,6,0.02240023758137397,1.406717720174933,-1,1.3666459742487755,355373.6042701692,0.7578
7.259999999999999e-05,3,0.022436250852991082,2.266823094869309,1,2.2697671332319103,220563.58407001573,0.455707
7.463999999999999e-05,13,0.022416731771173464,0.33157213992588397,1,0.35597330202004396,1506745.7005011437,0.967756
7.571999999999999e-05,6,0.022452708099822267,1.406850477822327,1,1.407669821843684,355373.6042701692,0.7578
7.716e-05,10,0.02246915222678442,0.8275901948058696,-1,0.8183620073696017,604094.5528794167,0.921681
7.908e-05,11,0.022498864643353444,1.0142771531859693,-1,1.010988841282269,492960.52372126037,0.752216
7.992e-05,18,0.02249639529841496,0.20369391103805662,-1,0.19931618543793597,2454565.9836427723,0.673174
8.136e-05,9,0.022518350924188964,0.7164936120546629,1,0.7549150673000693,697905.8636654854,1.05649
8.148e-05,17,0.022507714427668652,0.1283158773611988,-1,0.10369718330403954,3897146.5093258717,0.656386
8.196e-05,0,0.022518932158194276,2.0563160105965643,1,2.0587434302150833,243156.3641315184,0.412252
8.256e-05,6,0.022500924788128207,1.4069723359908088,-1,1.4062733964246263,355373.6042701692,0.7578
8.411999999999999e-05,14,0.022519968593067718,0.435909440832657,1,0.4499869440742341,1147181.0320499437,0.878186
8.58e-05,8,0.022489739567840016,0.5847993326002501,-1,0.560468064030284,854931.759346969,1.24739
8.604e-05,3,0.022470848657580627,2.266875704078399,-1,2.2386397742962574,220563.58407001573,0.455707
8.699999999999999e-05,14,0.022523775163140764,0.4359205783425078,1,0.4381243559200187,1147181.0320499437,0.878186
8.699999999999999e-05,15,0.022523775163140764,0.617403933367769,1,0.6640481198012952,809919.8989219966,0.74383
8.927999999999999e-05,4,0.022520400743497027,1.2161318094936449,-1,1.2123216218239319,411160.5417451298,0.909136
8.963999999999999e-05,14,0.022535505534306204,0.4359548939065613,-1,0.42015770874223946,1147181.0320499437,0.878186
9.023999999999999e-05,2,0.02250504250395247,2.1619079615164245,-1,2.1516710745400425,231278.0424626486,0.473691
9.023999999999999e-05,12,0.02250504250395247,0.21607371500474218,-1,0.21128505612239096,2314214.833191395,1.054
9.023999999999999e-05,15,0.02250504250395247,0.617357501851971,1,0.630227370647124,809919.8989219966,0.74383
9.036e-05,19,0.0225025954239298,0.3521815358623006,1,0.3917989396735183,1419744.6731179864,0.639898
9.059999999999999e-05,4,0.02248700139420701,1.2160306026408045,1,1.2295568688287568,411160.5417451298,0.909136
9.096e-05,11,0.022482187742759143,1.014235328940914,1,1.0332439818200043,492960.52372126037,0.752216
9.107999999999999e-05,3,0.022470326137738136,2.266874909839271,1,2.2725191864898524,220563.58407001573,0.455707
9.167999999999999e-05,4,0.022486533521036415,1.216029184355878,-1,1.2004632699378088,411160.5417451298,0.909136
9.264e-05,8,0.02250598319856269,0.5848668762865185,-1,0.5838601854153977,854931.759346969,1.24739
9.371999999999999e-05,15,0.02254091561277228,0.6174464014561807,1,0.6302020279903917,809919.8989219966,0.74383
9.539999999999999e-05,10,0.02251169156879372,0.8277209149910795,-1,0.8035807413686326,604094.5528794167,0.921681
9.659999999999999e-05,12,0.022473686964912223,0.21596352649260867,-1,0.20109496178997738,2314214.833191395,1.054
9.683999999999999e-05,14,0.02248213183496826,0.4357986843701896,1,0.44998721301199085,1147181.0320499437,0.878186
9.732e-05,19,0.022494187565248677,0.3521636013146338,1,0.3530705006949918,1419744.6731179864,0.639898
9.839999999999999e-05,13,0.02250662728103746,0.3318623770626104,1,0.3362167366540943,1506745.7005011437,0.967756
9.839999999999999e-05,17,0.02250662728103746,0.12831349911405207,-1,0.08870828460557617,3897146.5093258717,0.656386
9.851999999999999e-05,10,0.02251704475545481,0.8277373561771824,1,0.8506324805011158,604094.5528794167,0.921681
9.9e-05,10,0.022512525455730684,0.8277234762278195,-1,0.8219791634626156,604094.5528794167,0.921681
9.971999999999999e-05,8,0.02252761642498536,0.5849567929612189,-1,0.5701539267440252,854931.759346969,1.24739
0.00010007999999999999,5,0.022538123215135805,1.3171859309505405,1,1.3172735963828477,379627.66118990496,0.833947
0.00010104,9,0.022528605265133728,0.7165297052575862,-1,0.7160043473705422,697905.8636654854,1.05649
0.00010139999999999998,10,0.02250303025499936,0.827694309448093,-1,0.8119299823638533,604094.5528794167,0.921681
0.00010139999999999998,15,0.02250303025499936,0.6173525130623014,-1,0.6134530066672795,809919.8989219966,0.74383
0.00010151999999999999,16,0.022495230917347342,0.058034497015097615,-1,0.02571407987864699,8614258.665513504,0.553724
0.00010175999999999999,11,0.022491504490526965,1.014258696461693,1,1.014354104468856,492960.52372126037,0.752216
0.00010248,5,0.022553479133607255,1.3172285743111185,-1,1.2799094548764887,379627.66118990496,0.833947
0.00010248,6,0.022553479133607255,1.4071050081155825,1,1.46462849437308,355373.6042701692,0.7578
0.00010259999999999999,6,0.02254800478035152,1.4070911954655925,1,1.5420389805141672,355373.6042701692,0.7578
0.00010319999999999999,12,0.022540370823867457,0.21619777259550507,1,0.22964375916806856,2314214.833191395,1.054
0.00010319999999999999,17,0.022540370823867457,0.12838728989266907,-1,0.08790168312219757,3897146.5093258717,0.656386
0.00010343999999999999,16,0.022532771092698467,0.05810376512636375,-1,0.030404380168533474,8614258.665513504,0.553724
0.00010379999999999999,1,0.02251021209698978,2.1084058625908644,1,2.110520174146636,237147.77626530197,0.466047
0.00010667999999999999,3,0.022427878957964414,2.266810358523164,-1,2.238872497104454,220563.58407001573,0.455707
0.0001068,13,0.02242695547277809,0.3316051775178816,-1,0.32495359899556325,1506745.7005011437,0.967756
0.00010691999999999999,9,0.022423954195530452,0.7161609678938005,1,0.7246215399717338,697905.8636654854,1.05649
0.00010691999999999999,12,0.022423954195530452,0.21578859960819852,-1,0.2044785588015329,2314214.833191395,1.054
0.00010727999999999999,1,0.022390455272523327,2.1082196157227266,1,2.1101894839099837,237147.77626530197,0.466047
0.00010871999999999999,7,0.022420612594027157,1.5638890054854602,-1,1.5269838359485368,319680.8306586704,0.645607
0.00010919999999999998,1,0.02242767133664099,2.108277547699518,-1,2.074674349994437,237147.77626530197,0.466047
0.00010919999999999998,9,0.02242767133664099,0.7161740799362807,-1,0.7070693982119418,697905.8636654854,1.05649
0.00011075999999999999,11,0.022451964455429144,1.0141594919631054,-1,1.0138909360528323,492960.52372126037,0.752216
0.00011099999999999999,11,0.02244216136136419,1.0141348828488952,1,1.129161485416077,492960.52372126037,0.752216
0.00011148,16,0.022468806634726984,0.057985704981074346,1,0.07604922195938836,8614258.665513504,0.553724
0.00011159999999999999,19,0.022474348329977106,0.35212126955521134,1,0.3567935545575028,1419744.6731179864,0.639898
0.00011219999999999999,15,0.02250750122369025,0.6173635972341652,1,0.630259057096766,809919.8989219966,0.74383
0.00011351999999999998,6,0.022532877978589466,1.4070530194570778,-1,1.358317480382649,355373.6042701692,0.7578
0.00011351999999999998,13,0.022532877978589466,0.331947020820406,1,0.351462163702444,1506745.7005011437,0.967756
0.00011447999999999999,1,0.022532869059689552,2.1084410431207914,1,2.113409898390684,237147.77626530197,0.466047
0.00011447999999999999,12,0.022532869059689552,0.21617143781917766,-1,0.17859401589104804,2314214.833191395,1.054
0.00011543999999999999,16,0.022540127943378032,0.05811733302362371,-1,0.04658853492519115,8614258.665513504,0.553724
0.0001158,6,0.022561622423281018,1.4071255518087051,-1,1.4058385036553562,355373.6042701692,0.7578
0.00011615999999999999,4,0.02256829169855795,1.2162767980067872,1,1.2304969789799458,411160.5417451298,0.909136
0.00011675999999999999,9,0.022579140501339804,0.7167074591824798,-1,0.6827301173260356,697905.8636654854,1.05649
0.00011699999999999998,15,0.02255635716842069,0.6174846464513261,-1,0.5918619460067739,809919.8989219966,0.74383
0.00011735999999999999,19,0.02254354403689616,0.35226883424680633,1,0.3569477004336937,1419744.6731179864,0.639898
0.00011831999999999999,8,0.022603798365872788,0.5852730935307362,1,0.6013698700543237,854931.759346969,1.24739
0.00011855999999999999,13,0.022624422520242122,0.3322418154492895,1,0.34236630129648077,1506745.7005011437,0.967756
0.00011868,10,0.022611498689386857,0.8280271307452545,-1,0.8255035963781788,604094.5528794167,0.921681
0.00011927999999999998,17,0.02260325358551336,0.12852465543701122,-1,0.11353548240735857,3897146.5093258717,0.656386
0.00012071999999999998,6,0.02263531570750756,1.4073112951064872,-1,1.3809189928433825,355373.6042701692,0.7578
0.00012071999999999998,14,0.02263531570750756,0.43624651409921544,-1,0.41925948073780883,1147181.0320499437,0.878186
0.00012083999999999999,3,0.02262266736057444,2.267106081304332,1,2.2914972756313023,220563.58407001573,0.455707
0.00012179999999999999,1,0.022690581735102605,2.1086854425172445,1,2.2115652301438815,237147.77626530197,0.466047
0.00012228,8,0.022661413837555638,0.5855119539496154,1,0.6049105159365885,854931.759346969,1.24739
0.00012288,16,0.022662477322883515,0.058342652527049475,-1,0.05322008153025535,8614258.665513504,0.553724
0.00012539999999999999,6,0.022688792461697742,1.407445893564509,1,1.4495630317076726,355373.6042701692,0.7578
0.00012648,1,0.022672358095646314,2.108657245754752,-1,2.103753398450196,237147.77626530197,0.466047
0.0001266,11,0.022674980552436295,1.0147178941866535,1,1.0249342265564343,492960.52372126037,0.752216
0.00012743999999999999,13,0.022677697730189954,0.3324130994725319,-1,0.25186974717936417,1506745.7005011437,0.967756
0.00012755999999999998,11,0.022687912122599553,1.0147501886791188,1,1.039002157982216,492960.52372126037,0.752216
0.00012791999999999998,14,0.022670720136929275,0.4363498023950952,1,0.4540641222136011,1147181.0320499437,0.878186
0.00012888,5,0.022646848773409,1.3174875497484984,1,1.39553907893534,379627.66118990496,0.833947
0.00012995999999999998,9,0.022646042603936697,0.7169424766335228,1,0.7471273299332586,697905.8636654854,1.05649
0.00013079999999999998,9,0.02270396468665688,0.7171456683365423,-1,0.7109468464792497,697905.8636654854,1.05649
0.00013176,6,0.02271702012219531,1.4075168772890803,-1,1.3912749355248926,355373.6042701692,0.7578
0.00013272,8,0.022730854075941248,0.585799433958449,-1,0.5555877279083147,854931.759346969,1.24739
0.00013344,5,0.022741396868774754,1.3177492503824677,-1,1.2958020926430902,379627.66118990496,0.833947
0.00013403999999999998,5,0.022693547727626943,1.3176168763927307,1,1.3210051169183952,379627.66118990496,0.833947
0.00013571999999999998,10,0.022780551528708132,0.8285442598246185,1,0.8299262504572622,604094.5528794167,0.921681
0.00013571999999999998,19,0.022780551528708132,0.35277256067907853,1,0.387797604007893,1419744.6731179864,0.639898
0.00013644,16,0.022792898395863518,0.05858216820128007,-1,0.05789296185302903,8614258.665513504,0.553724
0.000138,12,0.022835127484434687,0.21722906264556555,1,0.24156843590250698,2314214.833191395,1.054
0.00013956,15,0.022821231597829696,0.6181386496444827,1,0.6433060084474368,809919.8989219966,0.74383
0.00014015999999999999,9,0.02280625455999105,0.7175038710274441,1,0.7226304310920227,697905.8636654854,1.05649
0.00014099999999999998,7,0.022823813690008448,1.5647543652635378,-1,1.563371734861816,319680.8306586704,0.645607
0.00014147999999999998,11,0.022833836888573503,1.015113976087031,1,1.0855154868829195,492960.52372126037,0.752216
0.00014279999999999997,11,0.022858238511782546,1.015174695261582,1,1.0224043760733754,492960.52372126037,0.752216
0.00014399999999999998,10,0.022841723685211052,0.8287309111402826,-1,0.7912222901710829,604094.5528794167,0.921681
0.00014424,4,0.022827272065397246,1.2170582022389764,1,1.2908842705440438,411160.5417451298,0.909136
0.00014424,10,0.022827272065397246,0.8286868382594266,-1,0.8090173584739269,604094.5528794167,0.921681
0.00014435999999999998,9,0.02282098824889533,0.7175553997980839,1,0.7372162013412319,697905.8636654854,1.05649
0.0001446,11,0.022794090085067827,1.0150150036078516,1,1.0154109689421094,492960.52372126037,0.752216
0.00014675999999999998,10,0.02279506845212815,0.8285885771901587,-1,0.8144815927542263,604094.5528794167,0.921681
0.00014723999999999998,9,0.022811618371587697,0.7175226320451326,-1,0.6990452017601122,697905.8636654854,1.05649
0.00014759999999999998,13,0.02284576677799455,0.332952140350792,-1,0.33180517422953454,1506745.7005011437,0.967756
0.00014784,10,0.022848149422881714,0.8287505031349405,-1,0.769137319154875,604094.5528794167,0.921681
0.00014855999999999997,10,0.022806668706530624,0.8286239803854472,-1,0.8235158330979687,604094.5528794167,0.921681
0.00014855999999999997,13,0.022806668706530624,0.33282692018485655,-1,0.31023872921451445,1506745.7005011437,0.967756
0.00014879999999999998,13,0.02281656081576938,0.3328586119748042,-1,0.30242341560752145,1506745.7005011437,0.967756
0.00014904,2,0.02281814870639228,2.162400583917499,-1,2.1554270051451065,231278.0424626486,0.473691
0.00014927999999999998,19,0.02282547473110317,0.35286774280462124,-1,0.341284448146012,1419744.6731179864,0.639898
0.00015072,12,0.02283037287284391,0.21721248027759582,1,0.21750254909364988,2314214.833191395,1.054
0.00015156,10,0.02279845555047632,0.8285989153171798,1,0.83003353337691,604094.5528794167,0.921681
0.00015215999999999998,4,0.022802579042765267,1.2169838894429468,1,1.2191707816416042,411160.5417451298,0.909136
0.00015251999999999998,19,0.0227986770540848,0.3528109758599116,1,0.36867970911971826,1419744.6731179864,0.639898
0.0001536,4,0.022785926977898215,1.216933752912264,1,1.2174211983910426,411160.5417451298,0.909136
0.00015432,17,0.02275288074575601,0.12885074531597773,-1,0.1089624884186561,3897146.5093258717,0.656386
0.00015444,17,0.022746116237878023,0.12883602627181656,1,0.1823947585074331,3897146.5093258717,0.656386
